score;completeness;rescuebot_action;rescuebot_location;donald_action;donald_location;world_nr;tick_nr
27;0.75;;(4, 15);MoveEast;(8, 17);1;8068
27;0.75;;(4, 15);MoveEast;(8, 17);1;8069
27;0.75;;(4, 15);MoveEast;(9, 17);1;8070
27;0.75;;(4, 15);MoveEast;(10, 17);1;8071
27;0.75;;(4, 15);MoveEast;(11, 17);1;8072
27;0.75;;(4, 15);MoveEast;(12, 17);1;8073
27;0.75;;(4, 15);MoveEast;(13, 17);1;8074
27;0.75;;(4, 15);MoveEast;(14, 17);1;8075
27;0.75;;(4, 15);MoveEast;(14, 17);1;8076
27;0.75;;(4, 15);MoveEast;(14, 17);1;8077
27;0.75;;(4, 15);MoveEast;(14, 17);1;8078
27;0.75;;(4, 15);MoveEast;(14, 17);1;8079
27;0.75;;(4, 15);MoveEast;(14, 17);1;8080
27;0.75;;(4, 15);MoveEast;(15, 17);1;8081
27;0.75;;(4, 15);MoveEast;(16, 17);1;8082
27;0.75;;(4, 15);MoveEast;(16, 17);1;8083
27;0.75;;(4, 15);MoveEast;(16, 17);1;8084
27;0.75;;(4, 15);MoveEast;(16, 17);1;8085
27;0.75;;(4, 15);MoveEast;(16, 17);1;8086
27;0.75;;(4, 15);MoveEast;(16, 17);1;8087
27;0.75;;(4, 15);MoveEast;(17, 17);1;8088
27;0.75;;(4, 15);MoveEast;(17, 17);1;8089
27;0.75;;(4, 15);MoveEast;(17, 17);1;8090
27;0.75;;(4, 15);MoveEast;(17, 17);1;8091
27;0.75;;(4, 15);MoveEast;(17, 17);1;8092
27;0.75;;(4, 15);MoveEast;(17, 17);1;8093
27;0.75;;(4, 15);MoveEast;(18, 17);1;8094
27;0.75;;(4, 15);MoveNorth;(18, 17);1;8095
27;0.75;;(4, 15);MoveNorth;(18, 17);1;8096
27;0.75;;(4, 15);MoveNorth;(18, 17);1;8097
27;0.75;;(4, 15);MoveNorth;(18, 17);1;8098
27;0.75;;(4, 15);MoveNorth;(18, 17);1;8099
27;0.75;;(4, 15);MoveNorth;(18, 16);1;8100
27;0.75;;(4, 15);MoveNorth;(18, 16);1;8101
27;0.75;;(4, 15);MoveNorth;(18, 16);1;8102
27;0.75;;(4, 15);MoveNorth;(18, 16);1;8103
27;0.75;;(4, 15);MoveNorth;(18, 16);1;8104
27;0.75;;(4, 15);MoveNorth;(18, 16);1;8105
27;0.75;;(4, 15);MoveNorth;(18, 15);1;8106
27;0.75;;(4, 15);MoveNorth;(18, 15);1;8107
27;0.75;;(4, 15);MoveNorth;(18, 15);1;8108
27;0.75;;(4, 15);MoveNorth;(18, 15);1;8109
27;0.75;;(4, 15);MoveNorth;(18, 15);1;8110
27;0.75;;(4, 15);MoveNorth;(18, 15);1;8111
27;0.75;;(4, 15);MoveNorth;(18, 14);1;8112
27;0.75;;(4, 15);MoveNorth;(18, 14);1;8113
27;0.75;;(4, 15);MoveNorth;(18, 14);1;8114
27;0.75;;(4, 15);MoveNorth;(18, 14);1;8115
27;0.75;;(4, 15);MoveNorth;(18, 14);1;8116
27;0.75;;(4, 15);MoveNorth;(18, 14);1;8117
27;0.75;;(4, 15);MoveNorth;(18, 13);1;8118
27;0.75;;(4, 15);MoveNorth;(18, 13);1;8119
27;0.75;;(4, 15);MoveNorth;(18, 13);1;8120
27;0.75;;(4, 15);MoveNorth;(18, 13);1;8121
27;0.75;;(4, 15);MoveNorth;(18, 13);1;8122
27;0.75;;(4, 15);MoveNorth;(18, 13);1;8123
27;0.75;;(4, 15);MoveNorth;(18, 12);1;8124
27;0.75;;(4, 15);MoveEast;(18, 12);1;8125
27;0.75;;(4, 15);MoveEast;(18, 12);1;8126
27;0.75;;(4, 15);MoveEast;(18, 12);1;8127
27;0.75;;(4, 15);MoveEast;(18, 12);1;8128
27;0.75;;(4, 15);MoveEast;(18, 12);1;8129
27;0.75;;(4, 15);MoveEast;(19, 12);1;8130
27;0.75;;(4, 15);MoveEast;(20, 12);1;8131
27;0.75;;(4, 15);MoveEast;(21, 12);1;8132
27;0.75;;(4, 15);MoveEast;(22, 12);1;8133
27;0.75;;(4, 15);MoveEast;(23, 12);1;8134
27;0.75;;(4, 15);MoveEast;(23, 12);1;8135
27;0.75;;(4, 15);MoveEast;(23, 12);1;8136
27;0.75;;(4, 15);MoveEast;(23, 12);1;8137
27;0.75;;(4, 15);MoveNorth;(23, 11);1;8138
27;0.75;;(4, 15);;(23, 11);1;8139
27;0.75;;(4, 15);;(23, 11);1;8140
27;0.75;;(4, 15);;(23, 11);1;8141
27;0.75;;(4, 15);MoveNorth;(23, 10);1;8142
27;0.75;;(4, 15);;(23, 10);1;8143
27;0.75;;(4, 15);;(23, 10);1;8144
27;0.75;;(4, 15);;(23, 10);1;8145
27;0.75;;(4, 15);;(23, 10);1;8146
27;0.75;;(4, 15);;(23, 10);1;8147
27;0.75;;(4, 15);;(23, 10);1;8148
27;0.75;;(4, 15);;(23, 10);1;8149
27;0.75;;(4, 15);;(23, 10);1;8150
27;0.75;;(4, 15);;(23, 10);1;8151
27;0.75;;(4, 15);;(23, 10);1;8152
27;0.75;;(4, 15);;(23, 10);1;8153
27;0.75;;(4, 15);;(23, 10);1;8154
27;0.75;;(4, 15);;(23, 10);1;8155
27;0.75;;(4, 15);;(23, 10);1;8156
27;0.75;;(4, 15);;(23, 10);1;8157
27;0.75;;(4, 15);;(23, 10);1;8158
27;0.75;;(4, 15);;(23, 10);1;8159
33;0.875;;(23, 10);DropObjectTogether;(23, 10);1;8160
33;0.875;MoveSouthWest;(23, 10);;(23, 10);1;8161
33;0.875;MoveSouthWest;(23, 10);;(23, 10);1;8162
33;0.875;MoveSouthWest;(23, 10);;(23, 10);1;8163
33;0.875;MoveSouthWest;(23, 10);;(23, 10);1;8164
33;0.875;MoveSouthWest;(23, 10);;(23, 10);1;8165
33;0.875;MoveSouthWest;(23, 10);;(23, 10);1;8166
33;0.875;MoveSouthWest;(23, 10);MoveWest;(22, 10);1;8167
33;0.875;MoveSouthWest;(23, 10);;(22, 10);1;8168
33;0.875;MoveSouthWest;(22, 11);;(22, 10);1;8169
33;0.875;MoveSouthWest;(22, 11);;(22, 10);1;8170
33;0.875;MoveSouthWest;(22, 11);;(22, 10);1;8171
33;0.875;MoveSouthWest;(22, 11);;(22, 10);1;8172
33;0.875;MoveSouthWest;(22, 11);;(22, 10);1;8173
33;0.875;MoveSouthWest;(22, 11);;(22, 10);1;8174
33;0.875;MoveSouthWest;(22, 11);;(22, 10);1;8175
33;0.875;MoveSouthWest;(22, 11);;(22, 10);1;8176
33;0.875;MoveSouthWest;(22, 11);;(22, 10);1;8177
33;0.875;MoveSouthWest;(21, 12);MoveWest;(21, 10);1;8178
33;0.875;MoveSouthWest;(21, 12);;(21, 10);1;8179
33;0.875;MoveSouthWest;(21, 12);;(21, 10);1;8180
33;0.875;MoveSouthWest;(21, 12);;(21, 10);1;8181
33;0.875;MoveSouthWest;(21, 12);;(21, 10);1;8182
33;0.875;MoveSouthWest;(21, 12);;(21, 10);1;8183
33;0.875;MoveSouthWest;(21, 12);;(21, 10);1;8184
33;0.875;MoveSouthWest;(21, 12);MoveEast;(22, 10);1;8185
33;0.875;MoveSouthWest;(21, 12);;(22, 10);1;8186
33;0.875;MoveSouthWest;(20, 13);;(22, 10);1;8187
33;0.875;MoveSouthWest;(20, 13);;(22, 10);1;8188
33;0.875;MoveSouthWest;(20, 13);;(22, 10);1;8189
33;0.875;MoveSouthWest;(20, 13);;(22, 10);1;8190
33;0.875;MoveSouthWest;(20, 13);;(22, 10);1;8191
33;0.875;MoveSouthWest;(20, 13);;(22, 10);1;8192
33;0.875;MoveSouthWest;(20, 13);;(22, 10);1;8193
33;0.875;MoveSouthWest;(20, 13);;(22, 10);1;8194
33;0.875;MoveSouthWest;(20, 13);;(22, 10);1;8195
33;0.875;MoveSouthWest;(19, 14);;(22, 10);1;8196
33;0.875;MoveSouthWest;(19, 14);;(22, 10);1;8197
33;0.875;MoveSouthWest;(19, 14);;(22, 10);1;8198
33;0.875;MoveSouthWest;(19, 14);;(22, 10);1;8199
33;0.875;MoveSouthWest;(19, 14);;(22, 10);1;8200
33;0.875;MoveSouthWest;(19, 14);;(22, 10);1;8201
33;0.875;MoveSouthWest;(19, 14);;(22, 10);1;8202
33;0.875;MoveSouthWest;(19, 14);;(22, 10);1;8203
33;0.875;MoveSouthWest;(19, 14);;(22, 10);1;8204
33;0.875;MoveSouthWest;(18, 15);;(22, 10);1;8205
33;0.875;MoveSouth;(18, 15);;(22, 10);1;8206
33;0.875;MoveSouth;(18, 15);;(22, 10);1;8207
33;0.875;MoveSouth;(18, 15);;(22, 10);1;8208
33;0.875;MoveSouth;(18, 15);;(22, 10);1;8209
33;0.875;MoveSouth;(18, 15);;(22, 10);1;8210
33;0.875;MoveSouth;(18, 15);;(22, 10);1;8211
33;0.875;MoveSouth;(18, 15);;(22, 10);1;8212
33;0.875;MoveSouth;(18, 15);;(22, 10);1;8213
33;0.875;MoveSouth;(18, 15);;(22, 10);1;8214
33;0.875;MoveSouth;(18, 15);;(22, 10);1;8215
33;0.875;MoveSouth;(18, 15);;(22, 10);1;8216
33;0.875;MoveSouth;(18, 15);;(22, 10);1;8217
33;0.875;MoveSouth;(18, 15);;(22, 10);1;8218
33;0.875;MoveSouth;(18, 16);;(22, 10);1;8219
33;0.875;MoveSouthWest;(18, 16);;(22, 10);1;8220
33;0.875;MoveSouthWest;(18, 16);;(22, 10);1;8221
33;0.875;MoveSouthWest;(18, 16);;(22, 10);1;8222
33;0.875;MoveSouthWest;(18, 16);;(22, 10);1;8223
33;0.875;MoveSouthWest;(18, 16);;(22, 10);1;8224
33;0.875;MoveSouthWest;(18, 16);;(22, 10);1;8225
33;0.875;MoveSouthWest;(18, 16);;(22, 10);1;8226
33;0.875;MoveSouthWest;(18, 16);;(22, 10);1;8227
33;0.875;MoveSouthWest;(18, 16);;(22, 10);1;8228
33;0.875;MoveSouthWest;(18, 16);;(22, 10);1;8229
33;0.875;MoveSouthWest;(18, 16);;(22, 10);1;8230
33;0.875;MoveSouthWest;(18, 16);;(22, 10);1;8231
33;0.875;MoveSouthWest;(18, 16);;(22, 10);1;8232
33;0.875;MoveSouthWest;(17, 17);;(22, 10);1;8233
33;0.875;MoveWest;(17, 17);;(22, 10);1;8234
33;0.875;MoveWest;(17, 17);;(22, 10);1;8235
33;0.875;MoveWest;(17, 17);;(22, 10);1;8236
33;0.875;MoveWest;(17, 17);;(22, 10);1;8237
33;0.875;MoveWest;(17, 17);;(22, 10);1;8238
33;0.875;MoveWest;(17, 17);;(22, 10);1;8239
33;0.875;MoveWest;(17, 17);;(22, 10);1;8240
33;0.875;MoveWest;(17, 17);;(22, 10);1;8241
33;0.875;MoveWest;(17, 17);MoveWest;(21, 10);1;8242
33;0.875;MoveWest;(17, 17);;(21, 10);1;8243
33;0.875;MoveWest;(17, 17);;(21, 10);1;8244
33;0.875;MoveWest;(17, 17);;(21, 10);1;8245
33;0.875;MoveWest;(17, 17);MoveWest;(20, 10);1;8246
33;0.875;MoveWest;(16, 17);MoveNorth;(20, 9);1;8247
33;0.875;MoveWest;(16, 17);MoveNorth;(20, 8);1;8248
33;0.875;MoveWest;(16, 17);;(20, 8);1;8249
33;0.875;MoveWest;(16, 17);;(20, 8);1;8250
33;0.875;MoveWest;(16, 17);;(20, 8);1;8251
33;0.875;MoveWest;(16, 17);MoveWest;(19, 8);1;8252
33;0.875;MoveWest;(16, 17);;(19, 8);1;8253
33;0.875;MoveWest;(16, 17);;(19, 8);1;8254
33;0.875;MoveWest;(16, 17);;(19, 8);1;8255
33;0.875;MoveWest;(16, 17);;(19, 8);1;8256
33;0.875;MoveWest;(16, 17);MoveNorth;(19, 8);1;8257
33;0.875;MoveWest;(16, 17);MoveNorth;(19, 8);1;8258
33;0.875;MoveWest;(16, 17);MoveNorth;(19, 8);1;8259
33;0.875;MoveWest;(16, 17);MoveNorth;(19, 8);1;8260
33;0.875;MoveWest;(15, 17);MoveNorth;(19, 8);1;8261
33;0.875;MoveWest;(15, 17);MoveNorth;(19, 7);1;8262
33;0.875;MoveWest;(15, 17);MoveWest;(19, 7);1;8263
33;0.875;MoveWest;(15, 17);MoveWest;(19, 7);1;8264
33;0.875;MoveWest;(15, 17);MoveWest;(19, 7);1;8265
33;0.875;MoveWest;(15, 17);MoveWest;(19, 7);1;8266
33;0.875;MoveWest;(15, 17);MoveWest;(19, 7);1;8267
33;0.875;MoveWest;(15, 17);MoveWest;(18, 7);1;8268
33;0.875;MoveWest;(15, 17);MoveNorth;(18, 6);1;8269
33;0.875;MoveWest;(14, 17);;(18, 6);1;8270
33;0.875;MoveWest;(14, 17);;(18, 6);1;8271
33;0.875;MoveWest;(14, 17);;(18, 6);1;8272
33;0.875;MoveWest;(14, 17);;(18, 6);1;8273
33;0.875;MoveWest;(14, 17);;(18, 6);1;8274
33;0.875;MoveWest;(14, 17);MoveWest;(17, 6);1;8275
33;0.875;MoveWest;(14, 17);;(17, 6);1;8276
33;0.875;MoveWest;(14, 17);;(17, 6);1;8277
33;0.875;MoveWest;(14, 17);;(17, 6);1;8278
33;0.875;MoveWest;(14, 17);;(17, 6);1;8279
33;0.875;MoveWest;(14, 17);;(17, 6);1;8280
33;0.875;MoveWest;(14, 17);;(17, 6);1;8281
33;0.875;MoveWest;(14, 17);;(17, 6);1;8282
33;0.875;MoveWest;(14, 17);;(17, 6);1;8283
33;0.875;MoveWest;(13, 17);;(17, 6);1;8284
33;0.875;MoveWest;(13, 17);;(17, 6);1;8285
33;0.875;MoveWest;(13, 17);;(17, 6);1;8286
33;0.875;MoveWest;(13, 17);;(17, 6);1;8287
33;0.875;MoveWest;(13, 17);;(17, 6);1;8288
33;0.875;MoveWest;(13, 17);;(17, 6);1;8289
33;0.875;MoveWest;(13, 17);;(17, 6);1;8290
33;0.875;MoveWest;(13, 17);;(17, 6);1;8291
33;0.875;MoveWest;(13, 17);;(17, 6);1;8292
33;0.875;MoveWest;(12, 17);;(17, 6);1;8293
33;0.875;MoveWest;(12, 17);;(17, 6);1;8294
33;0.875;MoveWest;(12, 17);;(17, 6);1;8295
33;0.875;MoveWest;(12, 17);;(17, 6);1;8296
33;0.875;MoveWest;(12, 17);;(17, 6);1;8297
33;0.875;MoveWest;(12, 17);;(17, 6);1;8298
33;0.875;MoveWest;(12, 17);;(17, 6);1;8299
33;0.875;MoveWest;(12, 17);;(17, 6);1;8300
33;0.875;MoveWest;(12, 17);;(17, 6);1;8301
33;0.875;MoveWest;(11, 17);;(17, 6);1;8302
33;0.875;MoveWest;(11, 17);;(17, 6);1;8303
33;0.875;MoveWest;(11, 17);;(17, 6);1;8304
33;0.875;MoveWest;(11, 17);;(17, 6);1;8305
33;0.875;MoveWest;(11, 17);;(17, 6);1;8306
33;0.875;MoveWest;(11, 17);;(17, 6);1;8307
33;0.875;MoveWest;(11, 17);;(17, 6);1;8308
33;0.875;MoveWest;(11, 17);;(17, 6);1;8309
33;0.875;MoveWest;(11, 17);;(17, 6);1;8310
33;0.875;MoveWest;(10, 17);;(17, 6);1;8311
33;0.875;MoveWest;(10, 17);;(17, 6);1;8312
33;0.875;MoveWest;(10, 17);;(17, 6);1;8313
33;0.875;MoveWest;(10, 17);;(17, 6);1;8314
33;0.875;MoveWest;(10, 17);;(17, 6);1;8315
33;0.875;MoveWest;(10, 17);;(17, 6);1;8316
33;0.875;MoveWest;(10, 17);;(17, 6);1;8317
33;0.875;MoveWest;(10, 17);;(17, 6);1;8318
33;0.875;MoveWest;(10, 17);;(17, 6);1;8319
33;0.875;MoveWest;(9, 17);;(17, 6);1;8320
33;0.875;MoveWest;(9, 17);;(17, 6);1;8321
33;0.875;MoveWest;(9, 17);;(17, 6);1;8322
33;0.875;MoveWest;(9, 17);;(17, 6);1;8323
33;0.875;MoveWest;(9, 17);;(17, 6);1;8324
33;0.875;MoveWest;(9, 17);;(17, 6);1;8325
33;0.875;MoveWest;(9, 17);;(17, 6);1;8326
33;0.875;MoveWest;(9, 17);;(17, 6);1;8327
33;0.875;MoveWest;(9, 17);;(17, 6);1;8328
33;0.875;MoveWest;(8, 17);;(17, 6);1;8329
33;0.875;MoveWest;(8, 17);;(17, 6);1;8330
33;0.875;MoveWest;(8, 17);;(17, 6);1;8331
33;0.875;MoveWest;(8, 17);;(17, 6);1;8332
33;0.875;MoveWest;(8, 17);;(17, 6);1;8333
33;0.875;MoveWest;(8, 17);;(17, 6);1;8334
33;0.875;MoveWest;(8, 17);;(17, 6);1;8335
33;0.875;MoveWest;(8, 17);;(17, 6);1;8336
33;0.875;MoveWest;(8, 17);;(17, 6);1;8337
33;0.875;MoveWest;(8, 17);;(17, 6);1;8338
33;0.875;MoveWest;(8, 17);;(17, 6);1;8339
33;0.875;MoveWest;(8, 17);;(17, 6);1;8340
33;0.875;MoveWest;(8, 17);;(17, 6);1;8341
33;0.875;MoveWest;(8, 17);;(17, 6);1;8342
33;0.875;MoveWest;(7, 17);;(17, 6);1;8343
33;0.875;MoveWest;(7, 17);;(17, 6);1;8344
33;0.875;MoveWest;(7, 17);;(17, 6);1;8345
33;0.875;MoveWest;(7, 17);;(17, 6);1;8346
33;0.875;MoveWest;(7, 17);;(17, 6);1;8347
33;0.875;MoveWest;(7, 17);;(17, 6);1;8348
33;0.875;MoveWest;(7, 17);;(17, 6);1;8349
33;0.875;MoveWest;(7, 17);;(17, 6);1;8350
33;0.875;MoveWest;(7, 17);;(17, 6);1;8351
33;0.875;MoveWest;(7, 17);;(17, 6);1;8352
33;0.875;MoveWest;(7, 17);;(17, 6);1;8353
33;0.875;MoveWest;(7, 17);MoveWest;(16, 6);1;8354
33;0.875;MoveWest;(7, 17);;(16, 6);1;8355
33;0.875;MoveWest;(7, 17);;(16, 6);1;8356
33;0.875;MoveWest;(6, 17);;(16, 6);1;8357
33;0.875;MoveWest;(6, 17);MoveWest;(15, 6);1;8358
33;0.875;MoveWest;(6, 17);;(15, 6);1;8359
33;0.875;MoveWest;(6, 17);;(15, 6);1;8360
33;0.875;MoveWest;(6, 17);;(15, 6);1;8361
33;0.875;MoveWest;(6, 17);;(15, 6);1;8362
33;0.875;MoveWest;(6, 17);;(15, 6);1;8363
33;0.875;MoveWest;(6, 17);;(15, 6);1;8364
33;0.875;MoveWest;(6, 17);;(15, 6);1;8365
33;0.875;MoveWest;(6, 17);;(15, 6);1;8366
33;0.875;MoveWest;(6, 17);;(15, 6);1;8367
33;0.875;MoveWest;(6, 17);;(15, 6);1;8368
33;0.875;MoveWest;(6, 17);;(15, 6);1;8369
33;0.875;MoveWest;(6, 17);;(15, 6);1;8370
33;0.875;MoveWest;(5, 17);;(15, 6);1;8371
33;0.875;MoveWest;(5, 17);;(15, 6);1;8372
33;0.875;MoveWest;(5, 17);;(15, 6);1;8373
33;0.875;MoveWest;(5, 17);;(15, 6);1;8374
33;0.875;MoveWest;(5, 17);;(15, 6);1;8375
33;0.875;MoveWest;(5, 17);;(15, 6);1;8376
33;0.875;MoveWest;(5, 17);;(15, 6);1;8377
33;0.875;MoveWest;(5, 17);;(15, 6);1;8378
33;0.875;MoveWest;(5, 17);;(15, 6);1;8379
33;0.875;MoveWest;(5, 17);;(15, 6);1;8380
33;0.875;MoveWest;(5, 17);;(15, 6);1;8381
33;0.875;MoveWest;(5, 17);;(15, 6);1;8382
33;0.875;MoveWest;(5, 17);;(15, 6);1;8383
33;0.875;MoveWest;(5, 17);;(15, 6);1;8384
33;0.875;MoveWest;(4, 17);;(15, 6);1;8385
33;0.875;MoveWest;(4, 17);;(15, 6);1;8386
33;0.875;MoveWest;(4, 17);;(15, 6);1;8387
33;0.875;MoveWest;(4, 17);;(15, 6);1;8388
33;0.875;MoveWest;(4, 17);;(15, 6);1;8389
33;0.875;MoveWest;(4, 17);;(15, 6);1;8390
33;0.875;MoveWest;(4, 17);;(15, 6);1;8391
33;0.875;MoveWest;(4, 17);;(15, 6);1;8392
33;0.875;MoveWest;(4, 17);;(15, 6);1;8393
33;0.875;MoveWest;(4, 17);;(15, 6);1;8394
33;0.875;MoveWest;(4, 17);;(15, 6);1;8395
33;0.875;MoveWest;(4, 17);;(15, 6);1;8396
33;0.875;MoveWest;(4, 17);;(15, 6);1;8397
33;0.875;MoveWest;(4, 17);;(15, 6);1;8398
33;0.875;MoveWest;(3, 17);;(15, 6);1;8399
33;0.875;MoveNorth;(3, 17);;(15, 6);1;8400
33;0.875;MoveNorth;(3, 17);;(15, 6);1;8401
33;0.875;MoveNorth;(3, 17);;(15, 6);1;8402
33;0.875;MoveNorth;(3, 17);;(15, 6);1;8403
33;0.875;MoveNorth;(3, 17);;(15, 6);1;8404
33;0.875;MoveNorth;(3, 17);;(15, 6);1;8405
33;0.875;MoveNorth;(3, 17);;(15, 6);1;8406
33;0.875;MoveNorth;(3, 17);;(15, 6);1;8407
33;0.875;MoveNorth;(3, 16);;(15, 6);1;8408
33;0.875;MoveNorthWest;(3, 16);;(15, 6);1;8409
33;0.875;MoveNorthWest;(3, 16);;(15, 6);1;8410
33;0.875;MoveNorthWest;(3, 16);;(15, 6);1;8411
33;0.875;MoveNorthWest;(3, 16);;(15, 6);1;8412
33;0.875;MoveNorthWest;(3, 16);;(15, 6);1;8413
33;0.875;MoveNorthWest;(3, 16);;(15, 6);1;8414
33;0.875;MoveNorthWest;(3, 16);;(15, 6);1;8415
33;0.875;MoveNorthWest;(3, 16);;(15, 6);1;8416
33;0.875;MoveNorthWest;(2, 15);;(15, 6);1;8417
33;0.875;MoveNorth;(2, 15);;(15, 6);1;8418
33;0.875;MoveNorth;(2, 15);;(15, 6);1;8419
33;0.875;MoveNorth;(2, 15);;(15, 6);1;8420
33;0.875;MoveNorth;(2, 15);;(15, 6);1;8421
33;0.875;MoveNorth;(2, 15);;(15, 6);1;8422
33;0.875;MoveNorth;(2, 15);;(15, 6);1;8423
33;0.875;MoveNorth;(2, 15);;(15, 6);1;8424
33;0.875;MoveNorth;(2, 15);;(15, 6);1;8425
33;0.875;MoveNorth;(2, 14);;(15, 6);1;8426
33;0.875;MoveSouthEast;(2, 14);;(15, 6);1;8427
33;0.875;MoveSouthEast;(2, 14);;(15, 6);1;8428
33;0.875;MoveSouthEast;(2, 14);;(15, 6);1;8429
33;0.875;MoveSouthEast;(2, 14);;(15, 6);1;8430
33;0.875;MoveSouthEast;(2, 14);;(15, 6);1;8431
33;0.875;MoveSouthEast;(2, 14);;(15, 6);1;8432
33;0.875;MoveSouthEast;(2, 14);;(15, 6);1;8433
33;0.875;MoveSouthEast;(2, 14);;(15, 6);1;8434
33;0.875;MoveSouthEast;(3, 15);;(15, 6);1;8435
33;0.875;MoveNorthEast;(3, 15);;(15, 6);1;8436
33;0.875;MoveNorthEast;(3, 15);;(15, 6);1;8437
33;0.875;MoveNorthEast;(3, 15);;(15, 6);1;8438
33;0.875;MoveNorthEast;(3, 15);;(15, 6);1;8439
33;0.875;MoveNorthEast;(3, 15);;(15, 6);1;8440
33;0.875;MoveNorthEast;(3, 15);;(15, 6);1;8441
33;0.875;MoveNorthEast;(3, 15);;(15, 6);1;8442
33;0.875;MoveNorthEast;(3, 15);;(15, 6);1;8443
33;0.875;MoveNorthEast;(4, 14);;(15, 6);1;8444
33;0.875;Idle;(4, 14);;(15, 6);1;8445
33;0.875;Idle;(4, 14);;(15, 6);1;8446
33;0.875;Idle;(4, 14);;(15, 6);1;8447
33;0.875;Idle;(4, 14);;(15, 6);1;8448
33;0.875;Idle;(4, 14);;(15, 6);1;8449
33;0.875;Idle;(4, 14);;(15, 6);1;8450
33;0.875;Idle;(4, 14);;(15, 6);1;8451
33;0.875;Idle;(4, 14);;(15, 6);1;8452
33;0.875;Idle;(4, 14);;(15, 6);1;8453
33;0.875;Idle;(4, 14);;(15, 6);1;8454
33;0.875;Idle;(4, 14);;(15, 6);1;8455
33;0.875;Idle;(4, 14);;(15, 6);1;8456
33;0.875;Idle;(4, 14);;(15, 6);1;8457
33;0.875;Idle;(4, 14);;(15, 6);1;8458
33;0.875;Idle;(4, 14);;(15, 6);1;8459
33;0.875;Idle;(4, 14);;(15, 6);1;8460
33;0.875;Idle;(4, 14);;(15, 6);1;8461
33;0.875;Idle;(4, 14);;(15, 6);1;8462
33;0.875;Idle;(4, 14);;(15, 6);1;8463
33;0.875;Idle;(4, 14);;(15, 6);1;8464
33;0.875;Idle;(4, 14);;(15, 6);1;8465
33;0.875;Idle;(4, 14);;(15, 6);1;8466
33;0.875;Idle;(4, 14);;(15, 6);1;8467
33;0.875;Idle;(4, 14);;(15, 6);1;8468
33;0.875;Idle;(4, 14);;(15, 6);1;8469
33;0.875;Idle;(4, 14);;(15, 6);1;8470
33;0.875;MoveSouth;(4, 14);;(15, 6);1;8471
33;0.875;MoveSouth;(4, 14);;(15, 6);1;8472
33;0.875;MoveSouth;(4, 14);;(15, 6);1;8473
33;0.875;MoveSouth;(4, 14);;(15, 6);1;8474
33;0.875;MoveSouth;(4, 14);;(15, 6);1;8475
33;0.875;MoveSouth;(4, 14);;(15, 6);1;8476
33;0.875;MoveSouth;(4, 14);;(15, 6);1;8477
33;0.875;MoveSouth;(4, 14);;(15, 6);1;8478
33;0.875;MoveSouth;(4, 15);;(15, 6);1;8479
33;0.875;MoveSouthWest;(4, 15);;(15, 6);1;8480
33;0.875;MoveSouthWest;(4, 15);;(15, 6);1;8481
33;0.875;MoveSouthWest;(4, 15);;(15, 6);1;8482
33;0.875;MoveSouthWest;(4, 15);;(15, 6);1;8483
33;0.875;MoveSouthWest;(4, 15);;(15, 6);1;8484
33;0.875;MoveSouthWest;(4, 15);;(15, 6);1;8485
33;0.875;MoveSouthWest;(4, 15);;(15, 6);1;8486
33;0.875;MoveSouthWest;(4, 15);;(15, 6);1;8487
33;0.875;MoveSouthWest;(3, 16);;(15, 6);1;8488
33;0.875;MoveSouthEast;(3, 16);;(15, 6);1;8489
33;0.875;MoveSouthEast;(3, 16);;(15, 6);1;8490
33;0.875;MoveSouthEast;(3, 16);;(15, 6);1;8491
33;0.875;MoveSouthEast;(3, 16);;(15, 6);1;8492
33;0.875;MoveSouthEast;(3, 16);;(15, 6);1;8493
33;0.875;MoveSouthEast;(3, 16);;(15, 6);1;8494
33;0.875;MoveSouthEast;(3, 16);;(15, 6);1;8495
33;0.875;MoveSouthEast;(3, 16);;(15, 6);1;8496
33;0.875;MoveSouthEast;(4, 17);;(15, 6);1;8497
33;0.875;MoveEast;(4, 17);;(15, 6);1;8498
33;0.875;MoveEast;(4, 17);;(15, 6);1;8499
33;0.875;MoveEast;(4, 17);;(15, 6);1;8500
33;0.875;MoveEast;(4, 17);;(15, 6);1;8501
33;0.875;MoveEast;(4, 17);;(15, 6);1;8502
33;0.875;MoveEast;(4, 17);;(15, 6);1;8503
33;0.875;MoveEast;(4, 17);;(15, 6);1;8504
33;0.875;MoveEast;(4, 17);;(15, 6);1;8505
33;0.875;MoveEast;(4, 17);;(15, 6);1;8506
33;0.875;MoveEast;(4, 17);;(15, 6);1;8507
33;0.875;MoveEast;(4, 17);;(15, 6);1;8508
33;0.875;MoveEast;(4, 17);;(15, 6);1;8509
33;0.875;MoveEast;(4, 17);;(15, 6);1;8510
33;0.875;MoveEast;(5, 17);;(15, 6);1;8511
33;0.875;MoveNorthEast;(5, 17);;(15, 6);1;8512
33;0.875;MoveNorthEast;(5, 17);;(15, 6);1;8513
33;0.875;MoveNorthEast;(5, 17);;(15, 6);1;8514
33;0.875;MoveNorthEast;(5, 17);;(15, 6);1;8515
33;0.875;MoveNorthEast;(5, 17);;(15, 6);1;8516
33;0.875;MoveNorthEast;(5, 17);;(15, 6);1;8517
33;0.875;MoveNorthEast;(5, 17);;(15, 6);1;8518
33;0.875;MoveNorthEast;(5, 17);;(15, 6);1;8519
